PUBMEDID	DISEASE.TRAIT	ACCESSION_ID	N_num	HARMONISED_FILE_URL
34662886	Hepatitis (Gene-based burden)	GCST90081687	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081687/harmonised/34662886-GCST90081687-HP_0012115.h.tsv.gz
34662886	Degree bothered by trouble sleeping in the last three months - 602 Bothered a lot (UKB data field 21061)	GCST90078825	155124	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078825/harmonised/34662886-GCST90078825-EFO_0009724.h.tsv.gz
34662886	Hiatus hernia (Gene-based burden)	GCST90081871	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081871/harmonised/34662886-GCST90081871-HP_0002036.h.tsv.gz
34662886	Degree bothered by chest pain in the last three months - 600 Not bothered at all (UKB data field 21052)	GCST90078797	155108	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078797/harmonised/34662886-GCST90078797-EFO_0009724.h.tsv.gz
34662886	ICD10 K44: hiatus hernia (Gene-based burden)	GCST90081872	329052	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081872/harmonised/34662886-GCST90081872-HP_0002036.h.tsv.gz
34662886	Degree bothered by chest pain in the last three months - 601 Bothered a little (UKB data field 21052)	GCST90078798	155108	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078798/harmonised/34662886-GCST90078798-EFO_0009724.h.tsv.gz
34662886	High cholesterol (Gene-based burden)	GCST90081869	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081869/harmonised/34662886-GCST90081869-HP_0003124.h.tsv.gz
34662886	Degree bothered by back pain in the past three months - 601 Bothered a little (UKB data field 21048)	GCST90078786	155139	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078786/harmonised/34662886-GCST90078786-EFO_0009724.h.tsv.gz
34662886	Gout (Gene-based burden)	GCST90081863	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081863/harmonised/34662886-GCST90081863-EFO_0004274.h.tsv.gz
34662886	Degree bothered by back pain in the past three months - 602 Bothered a lot (UKB data field 21048)	GCST90078787	155139	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078787/harmonised/34662886-GCST90078787-EFO_0009724.h.tsv.gz
34662886	ICD10 M10: Gout (Gene-based burden)	GCST90081864	329052	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081864/harmonised/34662886-GCST90081864-EFO_0004274.h.tsv.gz
34662886	Degree bothered by feeling heart pound race in the last three months - 600 Not bothered at all (UKB data field 21055)	GCST90078805	155137	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078805/harmonised/34662886-GCST90078805-EFO_0009724.h.tsv.gz
34662886	Gynaecological disorder (not cancer) (Gene-based burden)	GCST90081777	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081777/harmonised/34662886-GCST90081777-EFO_0009549.h.tsv.gz
34662886	Degree bothered by feeling heart pound race in the last three months - 601 Bothered a little (UKB data field 21055)	GCST90078806	155137	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078806/harmonised/34662886-GCST90078806-EFO_0009724.h.tsv.gz
34662886	ICD10 N94: gynaecological disorder (not cancer) (Gene-based burden)	GCST90081778	177894	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081778/harmonised/34662886-GCST90081778-EFO_0009549.h.tsv.gz
34662886	Degree bothered by feeling heart pound race in the last three months - 602 Bothered a lot (UKB data field 21055)	GCST90078807	155137	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078807/harmonised/34662886-GCST90078807-EFO_0009724.h.tsv.gz
34662886	Haemorrhoids piles (Gene-based burden)	GCST90081891	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081891/harmonised/34662886-GCST90081891-EFO_0009552.h.tsv.gz
34662886	Degree bothered by shortness of breath in the last three months - 600 Not bothered at all (UKB data field 21056)	GCST90078808	155140	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078808/harmonised/34662886-GCST90078808-EFO_0009724.h.tsv.gz
34662886	ICD10 K64: haemorrhoids piles (Gene-based burden)	GCST90081892	329052	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081892/harmonised/34662886-GCST90081892-EFO_0009552.h.tsv.gz
34662886	Degree bothered by shortness of breath in the last three months - 601 Bothered a little (UKB data field 21056)	GCST90078809	155140	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078809/harmonised/34662886-GCST90078809-EFO_0009724.h.tsv.gz
34662886	Hayfever allergic rhinitis (Gene-based burden)	GCST90081801	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081801/harmonised/34662886-GCST90081801-EFO_0005854.h.tsv.gz
34662886	Degree bothered by shortness of breath in the last three months - 602 Bothered a lot (UKB data field 21056)	GCST90078810	155140	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078810/harmonised/34662886-GCST90078810-EFO_0009724.h.tsv.gz
34662886	ICD10 J30: hayfever allergic rhinitis (Gene-based burden)	GCST90081802	329052	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081802/harmonised/34662886-GCST90081802-EFO_0005854.h.tsv.gz
34662886	Degree bothered by nausea in the last three months - 600 Not bothered at all (UKB data field 21059)	GCST90078817	155123	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078817/harmonised/34662886-GCST90078817-EFO_0009724.h.tsv.gz
34662886	Head injury (Gene-based burden)	GCST90081733	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081733/harmonised/34662886-GCST90081733-EFO_0009505.h.tsv.gz
34662886	Degree bothered by nausea in the last three months - 601 Bothered a little (UKB data field 21059)	GCST90078818	155123	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078818/harmonised/34662886-GCST90078818-EFO_0009724.h.tsv.gz
34662886	Headaches (not migraine) (Gene-based burden)	GCST90081830	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081830/harmonised/34662886-GCST90081830-HP_0002315.h.tsv.gz
34662886	Degree bothered by nausea in the last three months - 602 Bothered a lot (UKB data field 21059)	GCST90078819	155123	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078819/harmonised/34662886-GCST90078819-EFO_0009724.h.tsv.gz
34662886	ICD10 R51: headaches (not migraine) (Gene-based burden)	GCST90081831	329052	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081831/harmonised/34662886-GCST90081831-HP_0002315.h.tsv.gz
34662886	Degree bothered by pain in arms legs joints in the past three months - 600 Not bothered at all (UKB data field 21049)	GCST90078788	155113	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078788/harmonised/34662886-GCST90078788-EFO_0009724.h.tsv.gz
34662886	Heart arrhythmia (Gene-based burden)	GCST90081645	331754	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081645/harmonised/34662886-GCST90081645-EFO_0004269.h.tsv.gz
34662886	Degree bothered by pain in arms legs joints in the past three months - 601 Bothered a little (UKB data field 21049)	GCST90078789	155113	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078789/harmonised/34662886-GCST90078789-EFO_0009724.h.tsv.gz
34662886	Treatment or medication use - pravastatin	GCST90078132	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078132/harmonised/34662886-GCST90078132-EFO_0007056.h.tsv.gz
34662886	ICD10 Z74.1: Need for assistance with personal care (Gene-based burden)	GCST90085304	386000	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085304/harmonised/34662886-GCST90085304-EFO_0007869.h.tsv.gz
34662886	Treatment or medication use - prednisolone	GCST90078076	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078076/harmonised/34662886-GCST90078076-EFO_0007056.h.tsv.gz
34662886	ICD10 Z75: Problems related to medical facilities and other health care (Gene-based burden)	GCST90085307	386899	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085307/harmonised/34662886-GCST90085307-EFO_0007869.h.tsv.gz
34662886	Treatment or medication use - pregabalin	GCST90078231	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078231/harmonised/34662886-GCST90078231-EFO_0007056.h.tsv.gz
34662886	ICD10 Z75.1: Person awaiting admission to adequate facility elsewhere (Gene-based burden)	GCST90085306	387195	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085306/harmonised/34662886-GCST90085306-EFO_0007869.h.tsv.gz
34662886	Treatment or medication use - prochlorperazine	GCST90078043	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078043/harmonised/34662886-GCST90078043-EFO_0007056.h.tsv.gz
34662886	ICD10 Z76: Persons encountering health services in other circumstances (Gene-based burden)	GCST90085309	379915	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085309/harmonised/34662886-GCST90085309-EFO_0007869.h.tsv.gz
34662886	Treatment or medication use - propranolol	GCST90078098	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078098/harmonised/34662886-GCST90078098-EFO_0007056.h.tsv.gz
34662886	ICD10 Z76.0: Encounter for issue of repeat prescription (Gene-based burden)	GCST90085308	381598	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085308/harmonised/34662886-GCST90085308-EFO_0007869.h.tsv.gz
34662886	Treatment or medication use - prozac	GCST90078040	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078040/harmonised/34662886-GCST90078040-EFO_0007056.h.tsv.gz
34662886	ICD10 Z79: Long term (current) drug therapy (Gene-based burden)	GCST90085314	381845	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085314/harmonised/34662886-GCST90085314-EFO_0000727.h.tsv.gz
34662886	Treatment or medication use - pulmicort ls inhaler	GCST90078018	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078018/harmonised/34662886-GCST90078018-EFO_0007056.h.tsv.gz
34662886	ICD10 Z79.8: Other long term (current) drug therapy (Gene-based burden)	GCST90085313	382690	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085313/harmonised/34662886-GCST90085313-EFO_0000727.h.tsv.gz
34662886	Treatment or medication use - quinine	GCST90078071	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078071/harmonised/34662886-GCST90078071-EFO_0007056.h.tsv.gz
34662886	ICD10 Z79.84: Long term (current) use of oral hypoglycemic drugs (Gene-based burden)	GCST90085310	386609	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085310/harmonised/34662886-GCST90085310-EFO_0009924.h.tsv.gz
34662886	Treatment or medication use - qvar 50 inhaler	GCST90078196	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078196/harmonised/34662886-GCST90078196-EFO_0007056.h.tsv.gz
34662886	ICD10 Z79.89: Other long term (current) drug therapy (Gene-based burden)	GCST90085312	383927	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085312/harmonised/34662886-GCST90085312-EFO_0000727.h.tsv.gz
34662886	Treatment or medication use - rabeprazole sodium	GCST90078200	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078200/harmonised/34662886-GCST90078200-EFO_0007056.h.tsv.gz
34662886	ICD10 Z79.890.: Hormone replacement therapy (Gene-based burden)	GCST90085311	383978	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085311/harmonised/34662886-GCST90085311-EFO_0003961.h.tsv.gz
34662886	Treatment or medication use - ramipril	GCST90077999	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90077001-GCST90078000/GCST90077999/harmonised/34662886-GCST90077999-EFO_0007056.h.tsv.gz
34662886	ICD10 Z80: Family history of primary malignant neoplasm (Gene-based burden)	GCST90085320	378063	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085320/harmonised/34662886-GCST90085320-EFO_0009640.h.tsv.gz
34662886	Treatment or medication use - ranitidine	GCST90078083	320758	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078083/harmonised/34662886-GCST90078083-EFO_0007056.h.tsv.gz
34662886	ICD10 Z80.0: Family history of malignant neoplasm of digestive organs (Gene-based burden)	GCST90085315	385471	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085315/harmonised/34662886-GCST90085315-EFO_0009640.h.tsv.gz
34662886	ICD10 H40: Glaucoma (Gene-based burden)	GCST90081741	329052	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081741/harmonised/34662886-GCST90081741-EFO_0000516.h.tsv.gz
34662886	ICD10 N89.8: Other specified noninflammatory disorders of vagina	GCST90080678	211323	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080678/harmonised/34662886-GCST90080678-EFO_0009549.h.tsv.gz
34662886	Longest period of mania or irritability - At least a day but less than a week (UKB data field 20492) (Gene-based burden)	GCST90082518	33275	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90082001-GCST90083000/GCST90082518/harmonised/34662886-GCST90082518-EFO_0007803.h.tsv.gz
34662886	ICD10 O20: Hemorrhage in early pregnancy	GCST90080710	211310	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080710/harmonised/34662886-GCST90080710-EFO_0000408.h.tsv.gz
34662886	Longest period of mania or irritability - Less than 24 hours (UKB data field 20492) (Gene-based burden)	GCST90082517	33275	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90082001-GCST90083000/GCST90082517/harmonised/34662886-GCST90082517-EFO_0007803.h.tsv.gz
34662886	ICD10 D06: Carcinoma in situ of cervix uteri	GCST90079650	211279	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079650/harmonised/34662886-GCST90079650-MONDO_0042487.h.tsv.gz
34662886	Longest period of unenthusiasm/disinterest (UKB data field 5375) (Gene-based burden)	GCST90083330	49039	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90083001-GCST90084000/GCST90083330/harmonised/34662886-GCST90083330-EFO_0007803.h.tsv.gz
34662886	ICD10 O99: Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	GCST90080743	211206	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080743/harmonised/34662886-GCST90080743-EFO_0000408.h.tsv.gz
34662886	Lymphocyte count (UKB data field 30120) (Gene-based burden)	GCST90082977	418449	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90082001-GCST90083000/GCST90082977/harmonised/34662886-GCST90082977-EFO_0004587.h.tsv.gz
34662886	ICD10 N84.1: Polyp of cervix uteri	GCST90080665	211176	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080665/harmonised/34662886-GCST90080665-EFO_0000408.h.tsv.gz
34662886	Lymphocyte percentage (UKB data field 30180) (Gene-based burden)	GCST90082981	418454	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90082001-GCST90083000/GCST90082981/harmonised/34662886-GCST90082981-EFO_0007993.h.tsv.gz
34662886	ICD10 Z34: Encounter for supervision of normal pregnancy	GCST90081245	211097	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081245/harmonised/34662886-GCST90081245-EFO_0004542.h.tsv.gz
34662886	Manic hyper symptoms - I was more active than usual (UKB data field 6156) (Gene-based burden)	GCST90083458	35433	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90083001-GCST90084000/GCST90083458/harmonised/34662886-GCST90083458-EFO_0007705.h.tsv.gz
34662886	ICD10 E28: Ovarian dysfunction	GCST90079756	211056	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079756/harmonised/34662886-GCST90079756-EFO_0009003.h.tsv.gz
34662886	Manic hyper symptoms - I was more talkative than usual (UKB data field 6156) (Gene-based burden)	GCST90083459	35433	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90083001-GCST90084000/GCST90083459/harmonised/34662886-GCST90083459-EFO_0007705.h.tsv.gz
34662886	ICD10 Z34.8: Encounter for supervision of other normal pregnancy	GCST90081243	211745	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081243/harmonised/34662886-GCST90081243-EFO_0004542.h.tsv.gz
34662886	Manic hyper symptoms - I needed less sleep than usual (UKB data field 6156) (Gene-based burden)	GCST90083460	35433	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90083001-GCST90084000/GCST90083460/harmonised/34662886-GCST90083460-EFO_0007705.h.tsv.gz
